,baiDuLatitude,baiDuLongitude,capacityExist,cityCode,cityName,contactTel,distance,distanceStr,gaoDeLatitude,gaoDeLongitude,isNear,shop4S,shopAddr,shopCode,shopImg,shopName,storeType
17,22.705608924143036,113.26021259969528,[],02051,广东 中山 中山市,15914667758,1938523,1938.5km,22.69954,113.253709,,False,广东省中山市东凤镇东海一路96号,01261129,https://static.dingtalk.com/media/lADPBbCc1Za07lXNBaDNBDg_1080_1440.jpg,中山博亨车服东海路店,0
18,22.71740429197963,113.15181952276824,[1547451],02060,广东 佛山 顺德区,15816943428,1938863,1938.9km,22.711156,113.145349,,False,广东省佛山市顺德区均安镇环山东路1号,01251491,https://static.dingtalk.com/media/lADPBbCc1aVr9NjNBDjNBaA_1440_1080.jpg,佛山溢利均安店,0
19,22.628707107102723,113.85519584184019,[12654-n],01991,广东 深圳 宝安区,13242050020,1939060,1939.1km,22.622731,113.848694,,False,广东省深圳市宝安区西乡街道钟屋一路十三号,01174740,https://static.dingtalk.com/media/lADPBbCc1VUZUWjNC9DND8A_4032_3024.jpg,深圳邦世宝安西乡世纪店,0
20,22.678119018791595,113.42629546786559,[],02051,广东 中山 中山市,18676269995,1939184,1939.2km,22.671948,113.419838,,False,广东省中山市三角镇福源路25号,01262761,https://static.dingtalk.com/media/lALPBbCc1bdsBp7NDYDNEgA_4608_3456.png,中山中通福源路店,12
21,22.605136195786024,114.05190909352379,[12654-n],01991,广东 深圳 龙华区,13243845730,1939376,1939.4km,22.599379,114.045343,,False,广东省深圳市龙华区民治街道民泰社区澳门新村111栋111澳门新村111-2111-3,0101333504,https://static.dingtalk.com/media/lADPDgQ9qUlOGkfNBGTNB9A_2000_1124.jpg,深圳邦世龙华白石龙店,0
22,22.59629357688442,114.1177927065611,[12654-n],01991,广东 深圳 龙岗区,13760209692,1939694,1939.7km,22.589982,114.111334,,False,广东省深圳市龙岗区西环路德兴花园德富1栋116号铺面,01172853,https://static.dingtalk.com/media/lADPBbCc1VOOQGXNBaDNBDg_1080_1440.jpg,深圳骏丰汇德兴花园店,0
23,22.68631831074096,113.28988505150936,[],02051,广东 中山 中山市,13634234666,1940240,1940.2km,22.679984,113.283452,,False,广东省中山市东凤镇东阜三路320,01270171,https://static.dingtalk.com/media/lADPBbCc1dvOHT3NBDjNB4A_1920_1080.jpg,中山溢利东凤穗茵店,0
24,22.669977919529142,113.36401498037195,[],02051,广东 中山 中山市,18676179990,1940915,1940.9km,22.664188,113.357488,,False,广东省中山市阜沙镇阜南大道61号,01266626,https://static.dingtalk.com/media/lALPBbCc1a1ibrbNC9DND8A_4032_3024.png,中山中通阜沙阜南大道店,12
25,22.68577557283455,113.23022790551332,[],02051,广东 中山 中山市,13420493239,1941104,1941.1km,22.680109,113.223661,,False,广东省中山市小榄镇宝源路119号商铺,0101354572,https://static.dingtalk.com/media/lADPDgQ9qag5aXrNAljNAyA_800_600.jpg,中山盛泰来宝源路店,0
26,22.59536312437954,113.99480905992151,[12654-n],01991,广东 深圳 南山区,18123771335,1941152,1941.2km,22.589079,113.988345,,False,广东省南山区西丽镇塘朗村塘兴路永祥楼83号,01297179,https://static.dingtalk.com/media/lADPBbCc1rru-gfNB4DNBDg_1080_1920.jpg,深圳骏爵西丽塘朗店,12
